          TS_Te        TS_Terr         T15_Te       T15_Terr          TS_ne        TS_nerr         T15_ne       T15_nerr        TS_chi2       T15_chi2
       955.5938        23.4539      1051.1532        65.5315     1.1040e+05     1.0784e+03     1.3331e-25     2.9437e-27         3.2386         9.5885
      1051.1532        26.5003      1156.2685        74.9190     1.2096e+05     1.1466e+03     1.4546e-25     3.1978e-27         4.2047         7.1868
      1051.1532        26.4540      1156.2685        74.5155     1.2039e+05     1.1395e+03     1.4485e-25     3.1821e-27         1.0227         6.9649
       868.7217        20.6816       955.5938        56.1508     1.0378e+05     1.0485e+03     1.2651e-25     2.7930e-27         3.8059        11.3062
       868.7217        20.3784       868.7217        46.6692     1.0507e+05     1.0490e+03     1.2973e-25     2.7613e-27         0.3550        13.7475
       789.7470        18.1281       868.7217        48.4639     9.8196e+04     1.0127e+03     1.2073e-25     2.6620e-27         2.4881         6.4386
       539.4078        11.1593       593.3486        29.6176     8.1787e+04     9.3292e+02     9.6442e-26     2.3678e-27         7.6059         4.4254
      2478.5643       367.3700      2478.5643       367.1170     1.2987e+04     7.1653e+02     1.1521e-25     7.1588e-27       232.8213       604.8394
      2478.5643       804.8329      2478.5643       265.2362     2.7418e+03     2.8708e+02     1.7466e-25     7.0503e-27        91.3498       131.4668
       117.3909         4.8126       129.1299        10.1781     2.5217e+04     5.6401e+02     3.0913e-26     1.3734e-27         3.6490         1.6385
       368.4228        12.8072       405.2651        27.1228     2.7742e+04     5.5493e+02     3.8424e-26     1.4908e-27         3.7523         6.5029
       405.2651        11.8584       445.7916        28.0356     3.6699e+04     6.3586e+02     4.5907e-26     1.6093e-27         1.6613         2.0819
       539.4078        15.6096       593.3486        44.6118     4.4169e+04     6.8698e+02     5.6037e-26     2.0444e-27         4.7678         2.4100
       593.3486        14.3415       652.6834        35.9277     6.6297e+04     8.3605e+02     7.9372e-26     2.0965e-27         2.7468        11.3204
       652.6834        14.5624       717.9518        37.6547     8.2363e+04     9.2873e+02     1.0105e-25     2.4072e-27         5.7514         9.0393
       717.9518        15.5625       717.9518        34.3901     9.5723e+04     9.9591e+02     1.2064e-25     2.5729e-27         3.4998        10.1695
       717.9518        14.3649       789.7470        37.9630     1.1520e+05     1.0940e+03     1.4068e-25     2.8353e-27         2.4824         9.5149
       868.7217        18.5996       789.7470        38.0275     1.2573e+05     1.1471e+03     1.4178e-25     2.8524e-27         5.1138         9.2518
       868.7217        17.8327       955.5938        49.9639     1.3689e+05     1.1913e+03     1.6023e-25     3.1168e-27         1.3945         8.8942
       868.7217        19.8303      1051.1532        64.3233     1.1300e+05     1.0864e+03     1.3653e-25     2.9624e-27         2.6778         7.3403
       955.5938        26.3420      1051.1532        70.1055     8.7834e+04     9.6189e+02     1.1122e-25     2.6267e-27         6.5919        14.8200
      1051.1532        30.4953      1051.1532        78.5514     9.0184e+04     9.8283e+02     1.1322e-25     2.9364e-27         1.6390         8.1469
       955.5938        26.8224      1051.1532        72.8414     8.4771e+04     9.4687e+02     1.0831e-25     2.6823e-27         4.0468         5.6049
      1051.1532        30.9001      1156.2685        86.2595     8.8919e+04     9.7927e+02     1.0762e-25     2.7038e-27         9.2610         7.9242
       955.5938        26.4518      1156.2685        87.8515     8.5685e+04     9.5340e+02     1.0830e-25     2.7989e-27         0.4907         3.8681
       955.5938        26.9576      1051.1532        74.0980     8.3632e+04     9.3995e+02     1.0264e-25     2.5717e-27         3.2007         8.2781
       868.7217        22.9547      1051.1532        72.0869     8.3917e+04     9.3564e+02     1.0835e-25     2.6188e-27         6.2644         2.6161
       789.7470        19.9006       868.7217        53.5051     8.6113e+04     9.6916e+02     1.0256e-25     2.5245e-27         4.3585         8.7748
       789.7470        19.8529       868.7217        55.1758     8.0154e+04     9.1687e+02     1.0053e-25     2.5170e-27         1.6459         2.0936
       652.6834        14.9637       868.7217        52.0116     8.0321e+04     9.2189e+02     1.0204e-25     2.4383e-27         0.9569         6.2152
       868.7217        22.1353       955.5938        58.6877     8.8693e+04     9.6828e+02     1.1364e-25     2.6114e-27         1.5601         4.0258
       717.9518        17.5762       868.7217        53.7061     8.0905e+04     9.3967e+02     1.0030e-25     2.4757e-27         0.7032         4.8515
       868.7217        21.1107       955.5938        55.2446     9.8419e+04     1.0176e+03     1.2606e-25     2.7449e-27         4.8984        12.4225
       868.7217        21.8489      1051.1532        70.5063     9.3483e+04     9.9959e+02     1.1374e-25     2.7301e-27         4.3258         4.5851
       789.7470        19.6005       868.7217        52.7002     8.5661e+04     9.5404e+02     1.0611e-25     2.5419e-27         3.6190         2.9044
       717.9518        17.6356       789.7470        47.7599     8.0993e+04     9.3856e+02     9.9053e-26     2.4986e-27         3.0046         4.1102
       868.7217        22.4275       955.5938        60.2700     9.0755e+04     9.8884e+02     1.1167e-25     2.6608e-27         4.4631         8.6102
       789.7470        19.5283       868.7217        51.7584     8.7326e+04     9.6856e+02     1.0771e-25     2.5211e-27         5.2664         3.4632
       955.5938        26.4656       955.5938        60.0299     8.6696e+04     9.6041e+02     1.0856e-25     2.5535e-27         0.7478        10.4183
       789.7470        20.9566       868.7217        54.5288     7.4650e+04     8.9002e+02     9.3912e-26     2.3498e-27         1.2589         6.9161
       717.9518        18.9357       789.7470        49.9769     6.8244e+04     8.5284e+02     8.3331e-26     2.2439e-27         0.4653         7.1052
      2478.5643       218.3988      2478.5643       358.8788     3.5089e+04     1.0827e+03     9.1795e-26     4.9725e-27       870.9601        47.9574
      2478.5643       202.7322      2478.5643       710.3421     3.8262e+04     1.0613e+03     2.7808e-26     3.0574e-27       423.1411        52.2208
      2478.5643       196.8514      2478.5643       521.0168     4.1311e+04     1.1092e+03     4.8118e-26     3.9322e-27      1340.2639        67.7151
       117.3909         3.9577       129.1299         9.3907     3.3466e+04     6.4635e+02     3.9822e-26     1.6144e-27         5.6844         0.9475
       189.0591         7.2696       156.2472         9.6630     3.4084e+04     6.4440e+02     4.4686e-26     1.6854e-27         5.3820         7.3898
       368.4228         9.5401       334.9298        15.0964     4.5758e+04     7.0703e+02     6.3682e-26     1.8962e-27         2.8050         4.8151
       490.3707        11.2745       445.7916        20.2597     6.1350e+04     8.1233e+02     8.0479e-26     2.0981e-27         6.3929         4.3279
       539.4078        11.5058       593.3486        28.1913     7.7521e+04     9.0723e+02     9.7832e-26     2.3247e-27         3.0400         5.9935
       593.3486        11.9506       593.3486        26.5224     9.2734e+04     9.8469e+02     1.1108e-25     2.4766e-27         3.3022        12.5807
       593.3486        12.1477       717.9518        35.4428     9.3751e+04     9.9169e+02     1.1809e-25     2.5850e-27         4.3149         7.1481
       789.7470        17.9228       789.7470        38.6255     9.9943e+04     1.0202e+03     1.3237e-25     2.7167e-27         7.6747         5.7262
       868.7217        19.6082       955.5938        51.1737     1.1505e+05     1.0974e+03     1.5121e-25     3.0202e-27         1.6439         3.9327
       955.5938        21.5350      1051.1532        59.2108     1.2973e+05     1.1663e+03     1.6045e-25     3.1848e-27         3.4911         5.9481
      1051.1532        24.6455      1051.1532        57.5819     1.3990e+05     1.2287e+03     1.7078e-25     3.3264e-27         5.0639        10.4422
      1051.1532        25.0606      1156.2685        67.1138     1.3515e+05     1.2059e+03     1.8139e-25     3.5471e-27         1.5372         6.7681
      1051.1532        25.2264      1156.2685        67.5796     1.3178e+05     1.1880e+03     1.7399e-25     3.4384e-27         0.3080         6.2398
      1156.2685        30.0457      1271.8954        84.6297     1.2930e+05     1.1888e+03     1.6332e-25     3.5537e-27         4.2258         6.9386
      1156.2685        29.3821      1399.0849        99.4209     1.3651e+05     1.2275e+03     1.7037e-25     3.8187e-27         1.1224        11.9007
      1156.2685        29.7870      1862.1820       204.8721     1.3354e+05     1.2181e+03     1.6972e-25     5.0553e-27         2.1203       178.2787
      1051.1532        26.7509      1051.1532        61.3298     1.1738e+05     1.1209e+03     1.4967e-25     3.0815e-27         3.6360         7.0817
      1051.1532        25.2482      1156.2685        71.8808     1.3218e+05     1.1901e+03     1.5602e-25     3.2819e-27        10.3030         4.2142
      1051.1532        25.3148      1051.1532        59.8859     1.2881e+05     1.1694e+03     1.5700e-25     3.1583e-27         5.7538         7.0425
       789.7470        16.0925       868.7217        42.9756     1.2457e+05     1.1372e+03     1.5413e-25     3.0261e-27         3.1844         6.5771
       789.7470        15.3501       868.7217        40.9037     1.3334e+05     1.1774e+03     1.6297e-25     3.0498e-27         5.6930         9.1333
       789.7470        15.1935       868.7217        40.0754     1.4043e+05     1.2098e+03     1.7589e-25     3.1959e-27         1.6722         7.3733
      1051.1532        22.3024      1051.1532        54.2886     1.6820e+05     1.3424e+03     1.9659e-25     3.6132e-27         1.9664        13.7939
       955.5938        18.7472       955.5938        43.9278     1.7308e+05     1.3484e+03     2.0534e-25     3.5094e-27         6.4765        10.7962
      1156.2685        24.0905      1271.8954        70.2663     2.0464e+05     1.5113e+03     2.3756e-25     4.2928e-27         0.9202         8.3132
       955.5938        17.5567      1051.1532        49.3924     1.9930e+05     1.4549e+03     2.3788e-25     3.9435e-27         5.6860         7.8001
       955.5938        18.2706       955.5938        43.2199     1.8154e+05     1.3866e+03     2.1554e-25     3.6487e-27         5.0845         6.8956
       868.7217        15.3004       955.5938        41.3995     1.8849e+05     1.3976e+03     2.3207e-25     3.7622e-27         7.4794        12.7971
      1051.1532        19.6657      1156.2685        56.6373     2.1874e+05     1.5334e+03     2.6992e-25     4.5107e-27         2.7122        12.9162
       955.5938        17.6037      1051.1532        48.4673     1.9953e+05     1.4627e+03     2.3971e-25     3.9154e-27         3.5450        10.7763
       868.7217        16.2041       955.5938        45.3766     1.6707e+05     1.3259e+03     2.0304e-25     3.5763e-27         7.7816         7.4972
       955.5938        19.4728       955.5938        46.0825     1.5971e+05     1.2986e+03     1.9046e-25     3.4431e-27         4.2737        14.5931
      1051.1532        22.3971      1156.2685        62.4501     1.6633e+05     1.3311e+03     2.0579e-25     3.7608e-27         3.9959        12.7295
       868.7217        17.7882      1051.1532        57.7245     1.3904e+05     1.2038e+03     1.7488e-25     3.3945e-27         3.8294         8.3840
       955.5938        20.8711      1051.1532        57.4084     1.3781e+05     1.1996e+03     1.6926e-25     3.2848e-27         2.5196         7.5431
      1051.1532        24.4543      1051.1532        59.1589     1.3855e+05     1.2119e+03     1.6445e-25     3.2767e-27         3.4973         6.7171
       955.5938        21.9077      1051.1532        60.3865     1.2676e+05     1.1554e+03     1.5383e-25     3.1369e-27         3.8287         7.7721
       868.7217        19.9784       868.7217        44.6293     1.0967e+05     1.0744e+03     1.3689e-25     2.7789e-27         4.0529         5.7362
       789.7470        17.8742       789.7470        41.4080     9.7955e+04     1.0059e+03     1.1884e-25     2.6357e-27         4.2729        10.0605
       717.9518        16.7227       717.9518        37.4096     8.4777e+04     9.3795e+02     1.0479e-25     2.4429e-27         2.4564         3.1136
       593.3486        13.4741       652.6834        34.5865     7.4438e+04     8.8538e+02     9.0321e-26     2.2527e-27         4.2978         4.2248
       539.4078        12.9390       593.3486        32.1718     6.4302e+04     8.3278e+02     7.9698e-26     2.1303e-27         7.4206        10.0006
