          TS_Te        TS_Terr         T15_Te       T15_Terr          TS_ne        TS_nerr         T15_ne       T15_nerr        TS_chi2       T15_chi2
       334.9298         5.3261       334.9298        10.1084     1.2344e+05     1.1608e+03     4.0749e-24     8.1514e-26        10.8022        10.2465
       405.2651         6.6559       405.2651        12.5834     1.1636e+05     1.1172e+03     4.0931e-24     8.0315e-26         4.3100        11.4409
       490.3707         7.9707       490.3707        15.2669     1.2439e+05     1.1422e+03     4.4079e-24     8.1532e-26         4.6512        22.6304
       539.4078         9.0753       539.4078        18.4978     1.2648e+05     1.1476e+03     4.4023e-24     8.2053e-26        10.4787         5.6833
       652.6834        12.2928       652.6834        25.7257     1.1845e+05     1.1071e+03     3.9210e-24     7.5974e-26         3.8336        11.4344
       717.9518        14.5905       717.9518        30.7889     1.1152e+05     1.0726e+03     3.7535e-24     7.4190e-26         2.8130         8.3646
       868.7217        19.7773       717.9518        32.5403     1.0953e+05     1.0604e+03     3.5899e-24     7.3663e-26         5.1292         7.9982
       955.5938        23.5381       789.7470        37.0749     1.0921e+05     1.0702e+03     3.6680e-24     7.3672e-26         3.1696        10.3830
      1051.1532        28.1547       955.5938        54.1129     1.0664e+05     1.0686e+03     3.4319e-24     7.2922e-26         3.9768         9.3850
      1156.2685        34.7044      1051.1532        68.6544     9.8269e+04     1.0435e+03     3.1272e-24     7.1911e-26         3.1909         6.7473
      1271.8954        42.7699      1156.2685        84.3070     9.1122e+04     1.0267e+03     2.9154e-24     7.0052e-26         2.4418         5.7936
      1271.8954        49.8242      1051.1532        83.2623     6.9273e+04     9.0950e+02     2.1544e-24     5.9968e-26         4.2050         4.1085
      1156.2685        42.7356      1051.1532        82.6009     6.6471e+04     8.6994e+02     2.1984e-24     6.0578e-26         1.2169         6.0791
      1271.8954        49.4646      1051.1532        84.4326     6.9605e+04     9.1208e+02     2.0936e-24     5.9564e-26         2.2992         5.3312
      1156.2685        40.8832       955.5938        68.5347     7.0573e+04     8.8704e+02     2.2444e-24     5.9955e-26         5.6871         4.8619
      1156.2685        40.7223      1051.1532       234.0800     7.2497e+04     9.0267e+02     2.2794e-24     1.6761e-25         1.8775         0.4149
      1051.1532        35.6358       868.7217        58.3385     6.6326e+04     8.4191e+02     2.1206e-24     5.6853e-26         4.3866         3.9948
      1051.1532        35.5542       868.7217        58.8315     6.6478e+04     8.4197e+02     2.0758e-24     5.6508e-26         4.6123         5.1278
      1156.2685        38.2397       955.5938        65.8015     8.1521e+04     9.5291e+02     2.5353e-24     6.4678e-26         4.3894         6.4407
      1156.2685        37.2564      1051.1532        74.9124     8.5658e+04     9.7741e+02     2.5916e-24     6.5077e-26         2.7856        10.9509
      1271.8954        42.2432      1051.1532        74.1378     9.3893e+04     1.0451e+03     2.7290e-24     6.7530e-26         2.3145         8.8173
      1051.1532        33.3171       955.5938        64.1538     7.6734e+04     9.1036e+02     2.4447e-24     6.1485e-26         0.3189         4.5465
      1051.1532        33.0774       955.5938        63.5656     7.7532e+04     9.1557e+02     2.5330e-24     6.3005e-26         1.0147         7.7961
      1051.1532        32.1233       955.5938        62.2278     8.3139e+04     9.5189e+02     2.6169e-24     6.4204e-26         1.7743         8.3717
       955.5938        28.7009       955.5938        65.0663     7.3770e+04     8.7988e+02     2.3936e-24     6.0993e-26         3.5494         4.6516
      1051.1532        34.2424       955.5938        66.7837     7.1710e+04     8.7260e+02     2.3342e-24     6.0776e-26        10.1736         2.1437
      1156.2685        40.7162       955.5938        67.8501     7.1720e+04     8.9095e+02     2.2507e-24     6.0112e-26         4.5407         7.8151
      1051.1532        36.6489       868.7217        60.9938     6.2863e+04     8.2204e+02     1.9661e-24     5.5048e-26         2.2991         4.7421
      1156.2685        43.5294      1051.1532        85.2791     6.2333e+04     8.2915e+02     1.9696e-24     5.6275e-26         1.5199         7.2950
       955.5938        33.9288       868.7217        63.8850     5.3826e+04     7.6000e+02     1.7365e-24     5.1102e-26         3.9775         8.4471
      1156.2685        44.8155      1156.2685       106.7401     5.9324e+04     8.1420e+02     1.8214e-24     5.6101e-26         0.2151         8.9946
      1051.1532        40.0090       868.7217        66.4349     5.1597e+04     7.3898e+02     1.6667e-24     5.1085e-26         1.0278         3.6725
       789.7470        26.7448       717.9518        50.6700     4.5719e+04     6.9236e+02     1.4632e-24     4.7262e-26         2.4335         9.9797
      2478.5643       629.9988      1538.9934        44.3032     4.5239e+03     3.7474e+02     3.3025e-23     2.8332e-25       107.6632       420.5046
      2478.5643       512.8492      2478.5643       713.9534     6.7609e+03     4.9720e+02     7.0748e-25     7.0529e-26       191.6453        13.6894
       117.3909         3.9436       189.0591        11.8936     3.4825e+04     6.5448e+02     1.0697e-24     4.3120e-26         2.8562         2.5877
       142.0429         3.9419       171.8719         9.2552     5.1514e+04     7.8335e+02     1.4576e-24     4.9773e-26         1.6502         6.9944
       189.0591         4.2031       189.0591         7.4698     7.2767e+04     9.1953e+02     2.2942e-24     6.1538e-26         2.7350        14.1438
       228.7616         4.3036       228.7616         8.8238     8.7735e+04     9.9421e+02     2.8544e-24     6.8203e-26         2.2052        11.8497
       276.8015         4.7119       251.6377         8.7523     1.0055e+05     1.0600e+03     3.4124e-24     7.4492e-26         9.0806        10.8674
       304.4816         4.9039       276.8015         8.8409     1.0775e+05     1.0902e+03     3.4771e-24     7.4446e-26         3.7406        12.0197
       368.4228         6.1876       368.4228        12.3774     1.0350e+05     1.0596e+03     3.6490e-24     7.6164e-26         1.1549         7.9657
       445.7916         7.7294       405.2651        13.1916     1.0286e+05     1.0431e+03     3.8059e-24     7.6583e-26         0.4960         9.4006
       539.4078        10.0205       490.3707        17.4209     1.0223e+05     1.0359e+03     3.7966e-24     7.5897e-26         0.3223         9.1011
       652.6834        12.9562       593.3486        23.3256     1.0601e+05     1.0464e+03     3.7668e-24     7.5356e-26         2.0048        10.3048
       717.9518        15.1931       652.6834        27.9479     1.0307e+05     1.0257e+03     3.3976e-24     7.0733e-26         8.7780        10.0183
       789.7470        17.6110       717.9518        33.2581     1.0450e+05     1.0382e+03     3.4002e-24     7.1480e-26         2.5749         9.4905
       955.5938        23.2967       868.7217        44.5767     1.0948e+05     1.0665e+03     3.6043e-24     7.4048e-26         8.5762         9.1828
      1051.1532        26.7859       868.7217        43.8764     1.1612e+05     1.1074e+03     3.8733e-24     7.7821e-26         2.4627        14.5176
      1156.2685        31.3114       955.5938        52.1929     1.2037e+05     1.1514e+03     3.7888e-24     7.7441e-26         1.8687        11.8995
      1156.2685        32.1996      1051.1532        62.2438     1.1524e+05     1.1335e+03     3.6980e-24     7.7038e-26         3.7713         6.2960
      1156.2685        31.4013      1051.1532        60.9325     1.1981e+05     1.1495e+03     3.8411e-24     7.8158e-26         1.6708        15.0384
      1051.1532        28.6994       868.7217        48.0334     1.0119e+05     1.0375e+03     3.1655e-24     6.9641e-26         1.9016         9.4083
       955.5938        24.5858       868.7217        47.4141     1.0126e+05     1.0329e+03     3.2702e-24     7.1068e-26         4.3965         6.8789
       868.7217        20.3224       789.7470        38.5345     1.0625e+05     1.0499e+03     3.4541e-24     7.1958e-26         0.7626         6.5385
       789.7470        17.0512       717.9518        31.9997     1.1058e+05     1.0666e+03     3.6230e-24     7.3842e-26         2.5289         8.0252
       868.7217        18.1436       717.9518        29.7313     1.3373e+05     1.1778e+03     4.2118e-24     7.9277e-26         2.8443         5.5172
       955.5938        19.8351       868.7217        38.4350     1.5481e+05     1.2783e+03     4.8531e-24     8.5619e-26         2.6094         5.4750
       789.7470        14.6721       717.9518        28.0417     1.4834e+05     1.2369e+03     4.7239e-24     8.3938e-26         1.1578         7.8313
       868.7217        16.6374       789.7470        32.0126     1.5643e+05     1.2729e+03     4.9904e-24     8.6531e-26         4.9795        14.5712
       868.7217        16.1624       717.9518        27.0435     1.6534e+05     1.3033e+03     5.3136e-24     8.9759e-26         2.8613        13.8782
       868.7217        16.6556       717.9518        27.5465     1.5854e+05     1.2845e+03     5.0712e-24     8.7748e-26         2.7213        11.7939
       955.5938        18.8028       789.7470        30.8921     1.7190e+05     1.3484e+03     5.3201e-24     8.9191e-26         5.3867        15.9935
       955.5938        18.5875       868.7217        36.3092     1.7510e+05     1.3547e+03     5.4280e-24     9.0605e-26         0.2923        11.6514
       955.5938        18.5465       868.7217        36.1035     1.7833e+05     1.3729e+03     5.5629e-24     9.2030e-26         6.2370         9.1547
      1051.1532        21.3389       868.7217        35.7125     1.8546e+05     1.4112e+03     5.7339e-24     9.3974e-26         1.0255        12.0927
       868.7217        17.2867       789.7470        31.7705     1.4954e+05     1.2508e+03     5.0008e-24     8.5869e-26         1.1201        10.1407
       955.5938        20.2075       868.7217        39.8614     1.4844e+05     1.2491e+03     4.6489e-24     8.4875e-26         0.8699        10.1424
       955.5938        20.4547       789.7470        34.2093     1.4596e+05     1.2400e+03     4.5548e-24     8.3525e-26         7.4443        14.6493
       868.7217        19.1614       717.9518        31.1892     1.1694e+05     1.0955e+03     3.8374e-24     7.5842e-26         5.2046        13.7018
       868.7217        20.0449       789.7470        37.1201     1.1215e+05     1.0873e+03     3.6800e-24     7.4414e-26         0.9794         9.6550
       955.5938        22.6790       789.7470        38.1318     1.1691e+05     1.1088e+03     3.5541e-24     7.2804e-26         3.1034         3.6185
       868.7217        20.2830       717.9518        33.0005     1.0580e+05     1.0485e+03     3.3942e-24     7.1102e-26         4.9804        11.0721
       593.3486        12.8374       539.4078        24.4683     8.2456e+04     9.3041e+02     2.5997e-24     6.3291e-26         1.7154         5.6126
       106.7190         3.3406       156.2472        11.5948     3.7180e+04     6.8071e+02     1.0901e-24     4.4525e-26         4.1266         2.2616
       156.2472         4.1278       156.2472        39.6465     5.4140e+04     8.0221e+02     1.5802e-24     1.8972e-25         7.2047         0.4973
       171.8719         3.7302       189.0591         8.3607     7.6145e+04     9.4104e+02     2.3228e-24     6.2567e-26         4.7060         8.9897
       228.7616         4.1297       207.9651         7.7344     8.9008e+04     1.0061e+03     2.9214e-24     6.9188e-26         4.1663        16.2254
       251.6377         4.3238       251.6377         8.2897     1.0588e+05     1.0888e+03     3.5861e-24     7.6006e-26         5.0063         6.7870
       276.8015         4.6529       276.8015         8.4194     1.1125e+05     1.1149e+03     3.8342e-24     7.7888e-26         1.7674        11.2144
       368.4228         5.7855       334.9298        11.3714     1.1136e+05     1.0983e+03     3.7810e-24     7.8208e-26         5.5588         8.0632
       405.2651         6.7943       405.2651        12.4773     1.1233e+05     1.0942e+03     3.9593e-24     7.8636e-26         6.2449        10.7465
       539.4078         9.4337       490.3707        16.7086     1.1169e+05     1.0804e+03     3.9696e-24     7.7931e-26         6.9077         9.4670
       593.3486        10.7012       593.3486        21.7078     1.1622e+05     1.0949e+03     3.9606e-24     7.7179e-26         3.0083        16.0968
       652.6834        12.4630       593.3486        22.9645     1.1491e+05     1.0862e+03     3.8848e-24     7.6838e-26         8.8049        10.2297
       789.7470        16.3241       717.9518        30.7238     1.1840e+05     1.1021e+03     3.9483e-24     7.7241e-26         2.8489        10.4518
       868.7217        18.7382       789.7470        36.7075     1.2192e+05     1.1154e+03     3.9302e-24     7.7385e-26         0.8761         9.7928
       955.5938        21.5366       868.7217        40.8470     1.2925e+05     1.1604e+03     4.3158e-24     8.1027e-26         3.4679         4.9884
      1051.1532        24.7557       868.7217        41.1591     1.3653e+05     1.2053e+03     4.2845e-24     8.1303e-26         4.4614        17.5742
      1156.2685        29.3664       955.5938        47.5035     1.3829e+05     1.2406e+03     4.4918e-24     8.3306e-26         3.0220         7.6911
      1051.1532        25.3045       955.5938        49.0954     1.3364e+05     1.2017e+03     4.2401e-24     8.1750e-26         6.8302        10.1056
       955.5938        23.1487       868.7217        44.7975     1.1260e+05     1.0836e+03     3.5795e-24     7.3594e-26         0.5755         6.1834
       955.5938        22.7686       789.7470        36.8751     1.1714e+05     1.1124e+03     3.7817e-24     7.5222e-26         3.3169         9.0717
       955.5938        21.1959       789.7470        35.8550     1.3378e+05     1.1831e+03     4.0781e-24     7.8689e-26         2.3618         8.6396
       868.7217        17.7445       717.9518        29.1192     1.3769e+05     1.1911e+03     4.3962e-24     8.0561e-26         3.8576        13.0133
       789.7470        15.1184       717.9518        28.1056     1.4199e+05     1.2126e+03     4.5861e-24     8.1966e-26         2.4237        12.7691
       868.7217        16.4537       789.7470        32.0488     1.6565e+05     1.3174e+03     5.1946e-24     9.0041e-26        10.4781        14.6802
       717.9518        12.2920       652.6834        23.0069     1.5669e+05     1.2697e+03     5.1219e-24     8.6918e-26         3.0717        12.0844
       868.7217        15.7321       789.7470        30.0664     1.7598e+05     1.3512e+03     5.5811e-24     9.1095e-26         2.7978        13.3369
       955.5938        17.8665       789.7470        29.1843     1.9034e+05     1.4147e+03     5.8721e-24     9.3146e-26         6.1355        12.9546
       789.7470        13.7066       717.9518        25.8258     1.7338e+05     1.3457e+03     5.6705e-24     9.2349e-26         0.5785         9.0603
       868.7217        15.2800       789.7470        29.3805     1.8677e+05     1.3922e+03     5.9447e-24     9.4518e-26         2.4985         9.1973
       868.7217        15.3521       789.7470        29.2978     1.8625e+05     1.3899e+03     5.8464e-24     9.3430e-26         0.8678        12.9168
       868.7217        15.3113       789.7470        30.1536     1.8886e+05     1.4049e+03     5.9629e-24     9.6112e-26         1.8871        11.6264
       955.5938        17.8452       789.7470        32.1032     1.8928e+05     1.4085e+03     5.8004e-24     9.9772e-26         7.9399        11.7796
       955.5938        17.9469       868.7217        34.7350     1.8885e+05     1.4080e+03     5.8900e-24     9.4017e-26         5.8893        10.1634
       868.7217        16.5434       789.7470        31.4266     1.6084e+05     1.2962e+03     5.1250e-24     8.7103e-26         5.6494         7.1809
       789.7470        15.1795       717.9518        28.1615     1.3804e+05     1.1884e+03     4.6191e-24     8.2841e-26         3.3850        14.3150
       789.7470        15.6602       717.9518        29.9846     1.2883e+05     1.1522e+03     4.1296e-24     7.8934e-26         3.2492         7.9250
       789.7470        15.9097       717.9518        30.4535     1.2816e+05     1.1502e+03     4.2328e-24     8.0363e-26         3.1030        12.9792
       717.9518        14.6977       652.6834        27.3820     1.1099e+05     1.0722e+03     3.5810e-24     7.3033e-26         1.2023         3.8958
       539.4078        10.7744       490.3707        19.4070     9.0201e+04     9.7561e+02     3.0027e-24     6.7982e-26         1.5905        10.7017
      2478.5643       744.0705      2478.5643       466.8637     3.3624e+03     3.3801e+02     1.4414e-24     9.3844e-26       182.2405        13.1474
       129.1299         5.0711       207.9651        18.1532     2.6352e+04     5.6726e+02     7.6229e-25     3.6463e-26        14.7319         0.7503
       156.2472         4.9663       228.7616        12.4109     4.2016e+04     7.0782e+02     1.2261e-24     4.5424e-26         2.9521         2.5442
       171.8719         4.3101       207.9651         8.7730     6.3684e+04     8.6383e+02     1.9227e-24     5.7257e-26         7.0016         3.6430
       207.9651         4.0752       251.6377         9.2568     8.0079e+04     9.5440e+02     2.5159e-24     6.4351e-26         6.5230         8.9968
       251.6377         4.3829       276.8015         8.9803     1.0123e+05     1.0618e+03     3.3042e-24     7.3489e-26         8.0391         7.6856
       304.4816         4.6072       304.4816         8.9199     1.2440e+05     1.1742e+03     4.1638e-24     8.1316e-26         3.7108        13.5884
       334.9298         4.8791       304.4816         8.6474     1.3590e+05     1.2185e+03     4.7609e-24     8.6862e-26         0.4814         9.3219
       405.2651         5.8346       368.4228        10.2516     1.3952e+05     1.2252e+03     4.8905e-24     8.7205e-26        10.9128        11.9817
       445.7916         6.5549       405.2651        11.7608     1.4252e+05     1.2315e+03     5.0700e-24     8.8794e-26         2.5311        14.7422
       490.3707         7.3165       490.3707        14.6434     1.5059e+05     1.2588e+03     5.1744e-24     8.8707e-26         3.8811        16.9216
       593.3486         9.4703       539.4078        18.3046     1.4684e+05     1.2366e+03     5.0355e-24     9.3428e-26         2.6605        10.3925
       652.6834        10.9019       593.3486        20.2303     1.5022e+05     1.2454e+03     4.8143e-24     8.4600e-26         1.6677         7.3943
       717.9518        12.5979       652.6834        23.8410     1.5028e+05     1.2439e+03     4.8351e-24     8.4999e-26         3.7640        11.2698
       789.7470        14.3401       717.9518        27.1957     1.5555e+05     1.2634e+03     5.1910e-24     8.8327e-26         5.0206        10.9735
       868.7217        16.2768       789.7470        31.0566     1.6478e+05     1.3064e+03     5.2763e-24     8.9198e-26         2.5990        18.5964
       955.5938        18.4084       789.7470        30.9533     1.7628e+05     1.3531e+03     5.3877e-24     8.9628e-26         0.4545        12.1548
       955.5938        19.1354       868.7217        36.6092     1.6701e+05     1.3242e+03     5.4043e-24     9.0713e-26         9.7052         8.7668
      1051.1532        23.0346       868.7217        37.4981     1.6016e+05     1.3139e+03     5.1547e-24     8.8897e-26         3.5187        18.1546
       955.5938        20.2183       789.7470        32.7492     1.4777e+05     1.2423e+03     4.7097e-24     8.3595e-26         1.3161        10.8132
       868.7217        17.1962       789.7470        33.2571     1.4678e+05     1.2292e+03     4.6474e-24     8.3166e-26         1.5415         6.5055
       717.9518        12.7950       717.9518        27.9204     1.4887e+05     1.2421e+03     5.0004e-24     8.7716e-26         8.1296        20.0898
       868.7217        15.8660       789.7470        31.5514     1.7490e+05     1.3508e+03     5.5370e-24     9.2933e-26         1.9040         6.1437
       789.7470        13.6007       717.9518        25.6659     1.7390e+05     1.3440e+03     5.5617e-24     9.1730e-26         6.1144        10.1020
       717.9518        11.5669       652.6834        21.6657     1.7871e+05     1.3566e+03     5.7160e-24     9.2385e-26         6.0470        14.1894
       717.9518        11.1601       652.6834        20.8881     1.9291e+05     1.4177e+03     6.2072e-24     9.6955e-26         2.2866        19.4136
       717.9518        11.0795       652.6834        21.3651     1.9135e+05     1.4018e+03     6.0977e-24     9.5645e-26         0.7986        14.5672
       789.7470        12.6668       717.9518        25.5438     2.0508e+05     1.4624e+03     6.3678e-24     1.0213e-25        11.3630         7.8517
       868.7217        14.2100       789.7470        27.9664     2.1880e+05     1.5090e+03     6.7067e-24     1.0108e-25         2.4020        14.0837
       868.7217        14.1257       789.7470        27.8455     2.2581e+05     1.5385e+03     6.8512e-24     1.0240e-25        12.3613        10.8103
       955.5938        16.3077       789.7470        26.6985     2.2600e+05     1.5378e+03     7.1198e-24     1.0320e-25         3.6215        17.8088
       955.5938        16.3457       789.7470        27.3192     2.2972e+05     1.5597e+03     6.9988e-24     1.0272e-25         6.6945        22.2021
       955.5938        16.4244       868.7217        31.7256     2.2712e+05     1.5505e+03     6.9680e-24     1.0243e-25         0.9916        20.8750
       789.7470        13.2775       717.9518        25.2230     1.8633e+05     1.3905e+03     5.9529e-24     9.4589e-26         3.3340        10.3465
       868.7217        15.4003       789.7470        29.7900     1.8685e+05     1.3942e+03     5.8782e-24     9.4317e-26         5.4973        11.0628
       789.7470        13.8627       717.9518        25.7334     1.6920e+05     1.3225e+03     5.5096e-24     9.0326e-26         5.8175        14.2812
       789.7470        14.5292       717.9518        27.8843     1.4975e+05     1.2390e+03     4.8236e-24     8.5294e-26         3.5156        11.6171
       717.9518        13.1276       652.6834        24.7101     1.3835e+05     1.1963e+03     4.3682e-24     8.1019e-26         1.4318        11.1929
       539.4078        10.0001       539.4078        20.3878     1.0951e+05     1.0739e+03     3.6262e-24     7.4493e-26         4.7997         8.9114
      2478.5643       902.0702      2478.5643       212.0814     2.2722e+03     2.7801e+02     6.8652e-24     2.1064e-25       144.7234        97.3270
       129.1299         2.7607       117.3909         5.1212     8.1022e+04     9.9316e+02     2.5568e-24     6.7188e-26         5.9568         1.9411
       171.8719         3.2519       171.8719         7.1470     9.3281e+04     1.0453e+03     3.0132e-24     7.1007e-26         2.7691         5.1514
       228.7616         3.8250       207.9651         6.4842     1.0623e+05     1.0996e+03     3.5713e-24     7.6787e-26         9.0520        11.7503
       276.8015         4.1909       276.8015         8.0739     1.2145e+05     1.1624e+03     4.0568e-24     8.0569e-26         3.1552         8.0063
       304.4816         4.7918       304.4816         8.7450     1.3463e+05     1.2195e+03     4.3843e-24     8.3163e-26         9.6215         5.7185
       334.9298         4.7863       334.9298         9.5446     1.4965e+05     1.2773e+03     4.8457e-24     8.7523e-26         8.8818         6.3830
       405.2651         5.6085       405.2651        10.6883     1.6274e+05     1.3245e+03     5.4867e-24     9.2448e-26         2.8429        17.2515
       490.3707         6.6167       445.7916        11.8099     1.7863e+05     1.3748e+03     6.4104e-24     9.9103e-26        10.9879        19.7786
       539.4078         7.8739       539.4078        15.3431     1.6629e+05     1.3149e+03     5.9637e-24     9.4113e-26        10.1043        17.5272
       593.3486         9.1429       593.3486        18.9273     1.6328e+05     1.3002e+03     5.5640e-24     9.1542e-26         9.4339        15.9467
       652.6834        10.6575       652.6834        22.6205     1.5835e+05     1.2773e+03     5.1903e-24     8.7635e-26        10.6741         8.7901
       789.7470        13.9296       717.9518        26.2937     1.6739e+05     1.3174e+03     5.2695e-24     8.8218e-26         0.9127         7.0417
       868.7217        15.8931       789.7470        29.8777     1.7456e+05     1.3498e+03     5.6551e-24     9.1563e-26         1.0448         7.0620
       955.5938        18.3002       789.7470        29.7474     1.7881e+05     1.3633e+03     5.7303e-24     9.2147e-26         5.9333         9.2146
       955.5938        18.3165       868.7217        36.3290     1.8020e+05     1.3739e+03     5.4699e-24     9.1206e-26         2.1376         7.6392
      1051.1532        22.6463       955.5938        44.2992     1.6188e+05     1.3102e+03     5.1383e-24     8.8895e-26         3.5209         8.3209
       955.5938        19.9002       868.7217        38.4965     1.5413e+05     1.2765e+03     4.8664e-24     8.5912e-26         2.8370        10.4382
       868.7217        17.3463       789.7470        38.3717     1.4616e+05     1.2314e+03     4.7259e-24     9.8731e-26         4.6343         4.1672
       789.7470        15.0223       717.9518        66.3218     1.4333e+05     1.2153e+03     4.6386e-24     1.9159e-25         2.2591         1.3753
       717.9518        12.7762       652.6834        23.2004     1.4744e+05     1.2367e+03     4.8894e-24     8.4951e-26         3.1815         7.1454
       789.7470        14.0051       717.9518        26.2963     1.6353e+05     1.3006e+03     5.3209e-24     8.8868e-26         3.2609        12.7450
       789.7470        13.9559       717.9518        25.9837     1.6501e+05     1.3087e+03     5.3483e-24     8.9150e-26         7.8072        11.9142
       868.7217        15.3267       789.7470        29.7314     1.8876e+05     1.4060e+03     5.7416e-24     9.2438e-26         0.0372        10.4718
       868.7217        14.4906       789.7470        28.5716     2.0769e+05     1.4675e+03     6.3899e-24     9.8892e-26         1.5924        16.5492
       868.7217        14.7949       789.7470        28.3635     2.0155e+05     1.4458e+03     6.3029e-24     9.7281e-26        10.9865        13.5699
       789.7470        12.9939       717.9518        25.4337     1.8855e+05     1.3962e+03     6.2098e-24     9.8135e-26        11.3397        12.2495
       789.7470        12.6275       717.9518        24.1713     2.0426e+05     1.4519e+03     6.4306e-24     9.9635e-26         8.5277        19.3989
       868.7217        14.5583       789.7470        28.2942     2.0701e+05     1.4666e+03     6.4133e-24     9.7831e-26         9.4272        12.8921
       868.7217        14.6735       789.7470        28.6628     2.0871e+05     1.4802e+03     6.4556e-24     9.9927e-26         3.6923        11.6812
       955.5938        16.9658       789.7470        28.9852     2.0791e+05     1.4753e+03     6.3002e-24     9.8460e-26         7.8864         9.3190
       789.7470        13.8146       717.9518        25.9571     1.6709e+05     1.3129e+03     5.4543e-24     9.0204e-26         0.3684        12.9671
       868.7217        15.4008       789.7470        29.5730     1.8673e+05     1.3924e+03     5.9100e-24     9.4171e-26         8.0504        13.2760
       868.7217        16.1564       789.7470        30.5106     1.6650e+05     1.3144e+03     5.2691e-24     8.7793e-26         8.7459        15.3214
       717.9518        13.1419       652.6834        24.6225     1.4051e+05     1.2092e+03     4.5216e-24     8.2902e-26         1.0814        14.1117
       593.3486        10.9294       593.3486        23.0033     1.1691e+05     1.1064e+03     3.9137e-24     7.7228e-26         2.7418         5.6617
       490.3707         9.5598       490.3707        19.9589     9.1655e+04     9.8601e+02     2.9574e-24     6.7799e-26         8.7125         3.9656
      2478.5643       164.8888      2478.5643       447.9417     5.9376e+04     1.3056e+03     1.5029e-24     9.9041e-26      3344.5868        48.6791
      2478.5643      1082.2956      2478.5643       490.7308     1.6800e+03     2.2301e+02     1.3006e-24     9.2197e-26        78.5456        34.3789
      2478.5643       387.1255      2478.5643       725.7983     1.1035e+04     5.8549e+02     6.2962e-25     6.7934e-26       465.5391        43.1801
       156.2472         5.2891       129.1299         9.2715     3.2569e+04     6.2605e+02     1.1691e-24     4.5474e-26         0.2960         3.6859
       304.4816         8.8777       251.6377        11.7427     3.8305e+04     6.5446e+02     1.4842e-24     5.0820e-26         1.9154         6.4589
       445.7916        10.8963       405.2651        18.8783     5.3484e+04     7.6177e+02     1.8229e-24     5.4242e-26         2.2306         4.3229
       490.3707        11.1005       445.7916        20.2134     6.4671e+04     8.3406e+02     2.1237e-24     5.7414e-26         3.2340         5.0054
       539.4078        11.0000       539.4078        22.3253     8.7859e+04     9.6707e+02     2.9581e-24     6.7212e-26         5.0174         7.7309
       652.6834        12.6259       593.3486        23.7680     1.1082e+05     1.0808e+03     3.7013e-24     7.5850e-26         3.6303         6.7742
       717.9518        13.5903       593.3486        21.9170     1.3102e+05     1.1829e+03     4.3070e-24     8.1530e-26         6.9632        17.2249
       789.7470        14.5890       717.9518        28.7281     1.4939e+05     1.2432e+03     4.6602e-24     8.5308e-26         5.7698         9.0103
       789.7470        13.9543       717.9518        27.1400     1.6469e+05     1.3022e+03     5.1113e-24     8.7404e-26         2.9331         9.1417
       868.7217        15.9496       789.7470        31.4386     1.7223e+05     1.3378e+03     5.2988e-24     8.9828e-26         1.5914        10.5327
       955.5938        18.3960       789.7470        31.1386     1.7665e+05     1.3555e+03     5.4729e-24     9.1440e-26         4.2749         7.3901
       955.5938        18.5754       868.7217        35.8873     1.7666e+05     1.3635e+03     5.6526e-24     9.3015e-26         3.7330        15.7429
       955.5938        22.2865       789.7470        35.0363     1.2270e+05     1.1423e+03     4.1516e-24     7.8735e-26         5.7303         7.7120
       955.5938        21.6328       868.7217        40.0124     1.3117e+05     1.1816e+03     4.3755e-24     8.0832e-26         3.6941         9.8530
      1051.1532        23.8268       955.5938        46.2714     1.4949e+05     1.2739e+03     4.7501e-24     8.6315e-26         4.9952         7.4735
      1051.1532        24.8762       868.7217        40.1800     1.3566e+05     1.2060e+03     4.4443e-24     8.2239e-26         0.4186        13.1344
       955.5938        22.7757       868.7217       109.7572     1.1754e+05     1.1160e+03     3.8679e-24     1.9066e-25         7.2950         0.9340
       955.5938        22.2873       868.7217        40.8062     1.2377e+05     1.1477e+03     4.2934e-24     8.1812e-26         8.0222         8.4161
      1051.1532        24.8252       868.7217        46.1237     1.3619e+05     1.2066e+03     4.4541e-24     9.4470e-26         2.7647         4.9734
      1156.2685        28.2715       955.5938        46.0319     1.4708e+05     1.2729e+03     4.6981e-24     8.5204e-26         1.9387        10.4622
      1156.2685        28.1595       955.5938        47.2928     1.4771e+05     1.2753e+03     4.6605e-24     8.6830e-26         1.2984         6.6388
       955.5938        21.7151       868.7217        40.5674     1.2741e+05     1.1565e+03     4.2724e-24     8.0286e-26         2.1043         9.9267
      1051.1532        24.3517       868.7217        40.3208     1.4097e+05     1.2272e+03     4.4661e-24     8.3504e-26         0.3175         8.7157
       955.5938        21.1175       868.7217        40.0300     1.3409e+05     1.1878e+03     4.4108e-24     8.1698e-26         2.3345         7.2836
      1051.1532        24.4409       955.5938        47.2828     1.4169e+05     1.2378e+03     4.5563e-24     8.4515e-26         0.7823        14.7514
       955.5938        21.7306       868.7217        41.0627     1.2742e+05     1.1569e+03     4.1667e-24     7.9623e-26         2.9350         9.3888
       955.5938        22.0343       789.7470        35.5591     1.2335e+05     1.1383e+03     4.1220e-24     7.8857e-26         0.9783        11.3674
      1051.1532        25.5345       868.7217        42.3766     1.3014e+05     1.1878e+03     4.0336e-24     7.8613e-26         4.4088         7.1561
      1051.1532        25.2292       955.5938        49.6629     1.3111e+05     1.1868e+03     4.1903e-24     8.1531e-26         1.0127         7.2472
